countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2002,6.43218825,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2003,6.816094029,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2004,7.199999809,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2005,7.0849998,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2006,6.96999979,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2007,7.129999876,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2008,7.289999962,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2009,7.450000048,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,7.610000134,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2011,7.710000038,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2012,7.809999943,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2013,7.909999847,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2014,8.046666463,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,8.183333079,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,8.319999695,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,8.34499979,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,8.369999886,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,8.699999809,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,8.813333193,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,8.926666578,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,9.039999962,
THA,Thailand,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2023,9.039999962,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),1990,0.499,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),1991,0.509,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),1992,0.521,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),1993,0.531,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),1994,0.543,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),1995,0.556,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),1996,0.567,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),1997,0.578,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),1998,0.588,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),1999,0.596,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2000,0.604,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2001,0.612,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2002,0.621,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2003,0.63,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2004,0.638,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2005,0.647,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2006,0.656,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2007,0.664,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2008,0.672,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2009,0.679,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.686,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2011,0.693,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2012,0.698,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2013,0.704,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2014,0.711,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2015,0.717,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2016,0.723,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2017,0.729,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2018,0.737,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.744,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2020,0.755,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2021,0.754,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2022,0.764,
VNM,Viet Nam,HDI,Human Development Index,,hdi,Human Development Index (value),2023,0.766,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1990,69.027,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1991,69.303,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1992,69.62,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1993,69.957,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1994,70.379,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1995,70.871,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1996,71.296,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1997,71.67,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1998,72.283,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),1999,72.575,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2000,72.746,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2001,72.984,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2002,73.138,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2003,73.236,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2004,73.062,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2005,73.198,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2006,73.293,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2007,73.385,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2008,73.455,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2009,73.525,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,73.611,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2011,73.713,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2012,73.762,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2013,73.821,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2014,73.886,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2015,73.955,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2016,73.984,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2017,74.026,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2018,74.1,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,74.211,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2020,75.383,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2021,74.145,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2022,74.502,
VNM,Viet Nam,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2023,74.588,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1990,4.098730664,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1991,4.236048544,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1992,4.373366424,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1993,4.510684304,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1994,4.648002184,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1995,4.785320064,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1996,4.955927127,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1997,5.12653419,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1998,5.297141254,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),1999,5.467748317,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2000,5.63835538,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2001,5.850573922,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2002,6.062792464,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2003,6.275011006,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2004,6.487229548,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2005,6.69944809,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2006,6.909586058,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2007,7.119724026,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2008,7.329861994,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2009,7.539999962,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,7.629999924,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2011,7.719999886,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2012,7.809999847,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2013,7.899999809,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2014,7.989999771,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2015,8.079999733,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2016,8.169999695,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2017,8.259999657,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2018,8.349999619,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,8.43999958,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2020,8.619999568,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2021,8.799999555,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2022,8.979999542,
VNM,Viet Nam,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2023,8.979999542,
